recall_id,recall_number,title,description,remedy,manufacturer,hazards,recall_date,url,captured_at
10602,26251,YITA Recalls Multiple Brands of Dressers Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violates Mandatory Sta,"This recall involves the five different brands of YITA dressers: Dextrus, ModFusion, Uforic, Yintatech and Yitahome. The 16-drawer dressers were sold in gray, black, white, pink and brown. They have a",Refund,,"The recalled dressers are unstable if they are not anchored to the wall, posing tip-over and entrapment hazards that can",2026-02-05,https://www.cpsc.gov/Recalls/2026/YITA-Recalls-Multiple-Brands-of-Dressers-Due-to-Risk-of-Serious-Injury-or-Death-from-Tip-Over-and-Entrapment-Hazards-Violates-Mandatory-Standard-for-Clothing-Storage-Units,2026-04-27T23:05:46Z
10590,26229,Zan International Trading Recalls Lotus Joy Sweet Birch Essential Oil Bottles Due to Risk of Serious Injury or Death from Child Poisoning; V,This recall involves Lotus Joy Organic Sweet Birch Essential Oil bottles. The essential oil comes in 0.34 fluid ounce amber bottles with a black cap and a separate glass dropper with a black cap. The ,Refund,"Guangzhou Tenghui Fragrance & Flavor Co., Ltd., of China","The essential oil bottles contain methyl salicylate, which must be in child-resistant packaging, as required by the Pois",2026-02-05,https://www.cpsc.gov/Recalls/2026/Zan-International-Trading-Recalls-Lotus-Joy-Sweet-Birch-Essential-Oil-Bottles-Due-to-Risk-of-Serious-Injury-or-Death-from-Child-Poisoning-Violates-Mandatory-Standard-for-Child-Resistant-Packaging,2026-04-27T23:05:46Z
10603,26252,"Scepter Fuel Containers Recalled Due to Risk of Serious Injury or Death from Flash Fire, Burn and Child Poisoning; Violates Mandatory Standa",This recall involves Scepter B62 gas and oil fuel containers. The recalled combination fuel containers are red with black caps and yellow spouts on each end. They have dual chambers with a 6-liter gas,Refund,,The recalled fuel containers violate the mandatory safety standards for portable fuel containers because they lack flame,2026-02-04,https://www.cpsc.gov/Recalls/2026/Scepter-Fuel-Containers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Flash-Fire-Burn-and-Child-Poisoning-Violates-Mandatory-Standards-for-Portable-Fuel-Containers-Imported-by-Mameix-Retail,2026-04-27T23:05:46Z
10579,26219,AiTuiTui Pull String Teething Toys Recalled Due to Risk of Serious Injury or Death from Choking; Violate Mandatory Standard for Toys; Sold o,"This recall involves the AiTuiTui Pull String Teething Toy. The teething toy is an off-white disc shape with either a red ball or blue ball in the middle and six long pull string ""tentacles"" of variou",Refund,,"The hair growth serum contains minoxidil, which must be in child-resistant packaging, as required by the Poison Preventi",2026-01-29,https://www.cpsc.gov/Recalls/2026/AiTuiTui-Pull-String-Teething-Toys-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Violate-Mandatory-Standard-for-Toys-Sold-on-Amazon-by-Vanfun,2026-04-27T23:05:46Z
10588,26234,Bazic Products Recalls Bazic Silicone Glue Due to Risk of Serious Injury or Death from Child Poisoning; Violates Mandatory Standard for Chil,"This recall involves Bazic Silicone Glue, Model 2030. The glue comes in a transparent plastic bottle with a blue nozzle top and a blue and black wraparound label bearing instructions and warning state",Refund,,"The glue contains methanol, which must be in child-resistant packaging, as required by the Poison Prevention Packaging A",2026-01-29,https://www.cpsc.gov/Recalls/2026/Bazic-Products-Recalls-Bazic-Silicone-Glue-Due-to-Risk-of-Serious-Injury-or-Death-from-Child-Poisoning-Violates-Mandatory-Standard-for-Child-Resistant-Packaging-and-FHSA-Labeling-Requirements,2026-04-27T23:05:46Z
10589,26236,Gazelle USA Recalls Urban Arrow FamilyNext Pro Cargo E-Bikes Due to Injury Hazard,This recall involves Urban Arrow FamilyNext Pro Cargo E-Bikes with Fidlock buckles. The recalled bicycle comes in one size and comes in green and black. The frame of the bicycle is made of aluminum wi,Repair,,"The buckle can fail to fully latch when used with children in the cargo area, posing injury hazards to children.",2026-01-29,https://www.cpsc.gov/Recalls/2026/Gazelle-USA-Recalls-Urban-Arrow-FamilyNext-Pro-Cargo-E-Bikes-Due-to-Injury-Hazard,2026-04-27T23:05:46Z
10584,26226,Hobby Lobby Recalls Giraffe and Llama Plush Toys with Clips Due to Choking Hazard,This recall involves a Giraffe Plush Toy with clip and a Llama Plush Toy with clip. The Giraffe with clip has a yellow body with a yellow claw clip. The legs of the giraffe are orange and blue with va,Refund,,"The legs of the plush toy can detach from the body allowing the release of small beads that are on the legs, posing a ch",2026-01-29,https://www.cpsc.gov/Recalls/2026/Hobby-Lobby-Recalls-Giraffe-and-Llama-Plush-Toys-with-Clips-Due-to-Choking-Hazard,2026-04-27T23:05:46Z
10585,26227,Hobby Lobby Recalls Giraffe and Llama Plush Toys with Clips Due to Drowning Hazard; Manufactured by Starmatrix Group Drowning Hazard; Manufa,This recall involves all Sunneday and Blue Bay brand above-ground pools 48 inches and taller. Model information and the Sunneday or Blue Bay logo are printed on the liner on the outside of the pool. P,Repair,"Starmatrix Group Inc., of China","The compression strap that surrounds the outside of the pool legs may create a foothold, allowing a child access to the ",2026-01-29,https://www.cpsc.gov/Recalls/2026/Sunneday-and-Blue-Bay-Above-Ground-Pools-48-Inches-and-Taller-Recalled-Due-to-Drowning-Hazard-Manufactured-by-Starmatrix-Group,2026-04-27T23:05:46Z
10582,26222,LuxJet Submersible LED Lights Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violates Mandatory Standard for Consum,"This recall involves LuxJet Submersible LED Lights. The LED lights were sold in sets of 10 LED color changing lights, two remote controls, 20 preinstalled CR2450 lithium batteries in the lights and fo",Refund,,The recalled LED lights violate the mandatory standard for consumer products containing button cell or coin batteries be,2026-01-29,https://www.cpsc.gov/Recalls/2026/LuxJet-Submersible-LED-Lights-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Battery-Ingestion-Violates-Mandatory-Standard-for-Consumer-Products-with-Coin-Batteries,2026-04-27T23:05:46Z
10581,26221,Mindbodygreen Recalls Ultimate Multivitamin+ Dietary Supplement Bottles Due to Risk of Serious Injury or Death from Child Poisoning; Violate,"This recall involves Mindbodygreen Ultimate Multivitamin+ dietary supplement bottles with the following UPC, lot numbers and manufacturing dates (Month/Year format). The dietary supplements come in ei",Replace,"Arizona Nutritional Supplements, of Chandler, Arizona; VitaQuest, of Caldwell, New Jersey","The bottles are filled with dietary supplements containing iron, which must be in child-resistant packaging, as required",2026-01-29,https://www.cpsc.gov/Recalls/2026/Mindbodygreen-Recalls-Ultimate-Multivitamin-Dietary-Supplement-Bottles-Due-to-Risk-of-Serious-Injury-or-Death-from-Child-Poisoning-Violates-Mandatory-Standard-for-Child-Resistant-Packaging,2026-04-27T23:05:46Z
10583,26224,Northern Tool + Equipment Recalls Hot Water Pressure Washers Due to Fire Hazard,"This recall involves three models of NorthStar pressure washers: NorthStar Gas Wet Steam and Hot Water Pressure Washers with item number 157310, NorthStar Gas Hot Water Commercial Pressure Washers wit",Repair,"Northern Tool + Equipment Manufacturing, of Faribault, Minnesota","The fan wheel on the recalled pressure washers can fail, causing abnormal burner operation that can produce smoke and/or",2026-01-29,https://www.cpsc.gov/Recalls/2026/Northern-Tool-Equipment-Recalls-Hot-Water-Pressure-Washers-Due-to-Fire-Hazard,2026-04-27T23:05:46Z
10586,26230,Primark Recalls The Nightmare Before Christmas Glow-in-the-Dark Coloring Sets Due to Ingestion Hazard,"This recall involves Primark The Nightmare Before Christmas Glow-in-the-Dark Coloring Set, which included five coloring sheets and five glow-in-the-dark crayons in purple, yellow, pink, blue, and oran",Refund,,"The crayons in the coloring set have high levels of strontium and aluminum, and this may present a risk if ingested, pos",2026-01-29,https://www.cpsc.gov/Recalls/2026/Primark-Recalls-The-Nightmare-Before-Christmas-Glow-in-the-Dark-Coloring-Sets-Due-to-Ingestion-Hazard,2026-04-27T23:05:46Z
10580,26220,Rear Bolts on Trek and Electra Electric Bicycles Recalled Due to Fall Hazard; Manufactured by Hyena,"This recall involves the rear wheel bolts on model year 2026 Trek-branded FX+ 1 Midstep, FX+ 1S Midstep, FX+ 1 Stepover, and FX+ 1S Stepover, and Electra-branded Townie Go! Step Thru and Townie Go! S ",Repair,"Hyena, Inc., of Taiwan","The rear wheel bolts can break when torqued, causing the wheel to separate from the bicycle, posing a fall hazard.",2026-01-29,https://www.cpsc.gov/Recalls/2026/Rear-Bolts-on-Trek-and-Electra-Electric-Bicycles-Recalled-Due-to-Fall-Hazard-Manufactured-by-Hyena,2026-04-27T23:05:46Z
10578,26218,Sefudun 5% Minoxidil Hair Growth Serum Kits Recalled Due to Risk of Serious Injury or Death from Child Poisoning; Violates Mandatory Standar,This recall involves Sefudun 5% Minoxidil Hair Growth Serum Kit . The hair serum comes in a black glass bottle with a black and golden dropper cap and a black and white label. The kit included a black,Replace,,"The hair growth serum contains minoxidil, which must be in child-resistant packaging, as required by the Poison Preventi",2026-01-29,https://www.cpsc.gov/Recalls/2026/Sefudun-5-Minoxidil-Hair-Growth-Serum-Kits-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Child-Poisoning-Violates-Mandatory-Standard-for-Child-Resistant-Packaging-Sold-on-Amazon-by-Nengmiaokeji,2026-04-27T23:05:46Z
10587,26231,Viofairy Hair Growth Serum Bottles Recalled Due to Risk of Serious Injury or Death from Child Poisoning; Violates Mandatory Standard for Chi,"This recall involves Viofairy Hair Growth Serum. The hair serum comes in black and gold packaging and a black bottle with gold and white label and a black cap. The hair serum has ""VIOFAIRY HAIR GROWTH",Replace,"Guangzhou Runshu BioTech Co., Ltd. of China","The serum bottles contain minoxidil, which must be in child-resistant packaging, as required by the Poison Prevention Pa",2026-01-29,https://www.cpsc.gov/Recalls/2026/Viofairy-Hair-Growth-Serum-Bottles-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Child-Poisoning-Violates-Mandatory-Standard-for-Child-Resistant-Packaging-Sold-on-Amazon-by-FDAF,2026-04-27T23:05:46Z
10575,26209,Aborder Products Recalls Cumbor Retractable Safety Gates Due to Risk of Serious Injury or Death to Children from Entrapment; Violates Mandat,This recall involves Cumbor-branded retractable safety gates. The recalled gates have a metal frame and a mesh screen that measures about 34 inches high with an adjustable width up to 55 inches. The g,Refund,,The recalled gates violate the mandatory standard for expansion gates and expandable enclosures because a child's torso ,2026-01-22,https://www.cpsc.gov/Recalls/2026/Aborder-Products-Recalls-Cumbor-Retractable-Safety-Gates-Due-to-Risk-of-Serious-Injury-or-Death-to-Children-from-Entrapment-Violates-Mandatory-Standard-for-Gates-and-Enclosures,2026-04-27T23:05:46Z
10568,26202,Academy Sports + Outdoors Recalls Magellan Odyssey Rocker Chairs Due to Injury and Fall Hazards,This recall involves Academy Sports + Outdoors' Magellan-branded Odyssey Rocker Chairs with date codes 07/2025 or 08/2025 sold from September 2025 to October 2025. The recalled folding chairs were sol,Refund,,"The recalled chairs' legs can break, posing injury and fall hazards to consumers.",2026-01-22,https://www.cpsc.gov/Recalls/2026/Academy-Sports-Outdoors-Recalls-Magellan-Odyssey-Rocker-Chairs-Due-to-Injury-and-Fall-Hazards,2026-04-27T23:05:46Z
10573,26207,Based Online Fidget Magnet Ball Toys Recalled Due to Risk of Serious Injury or Death from Magnet Ingestion; Violate Mandatory Standard for T,"This recall involves Based Online Fidget Magnet Ball Toy Sets. Each set includes four textured, silicone-covered magnet balls in white, yellow, blue and purple. Each ball is about 1.24 inches in diame",Refund,,"The magnet ball toys violate the mandatory standard for toys because they are loose high-powered magnets, posing an inge",2026-01-22,https://www.cpsc.gov/Recalls/2026/Based-Online-Fidget-Magnet-Ball-Toys-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Magnet-Ingestion-Violate-Mandatory-Standard-for-Toys,2026-04-27T23:05:46Z
10571,26205,Gagaku Children's Ice Cream Toy Playsets Recalled Due to Risk of Serious Injury or Death from Magnet Ingestion Hazard; Violate Mandatory Sta,"This recall involves Gagaku-branded ice cream shop toy playsets. The recalled toy set includes 16 wooden pieces: a cash register, three ice cream cones, six scoops of ice cream, four popsicles, and tw",Refund,,The recalled toys violate the mandatory standard for toys because they contain high-powered magnets which can loosen and,2026-01-22,https://www.cpsc.gov/Recalls/2026/Gagaku-Childrens-Ice-Cream-Toy-Playsets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Magnet-Ingestion-Hazard-Violate-Mandatory-Standard-for-Toys-Sold-on-Amazon-by-Brandworl-USA,2026-04-27T23:05:46Z
10576,26210,Iristar Minoxidil Spray Bottles for Hair and Beard Growth Recalled Due to Risk of Serious Injury or Death from Child Poisoning; Violates Man,"This recall involves Iristar Minoxidil Spray Bottles, 5% minoxidil with biotin for hair and beard growth. The sprays come in black plastic bottles with navy blue labels and white highlights with a spr",Replace,"Shaoshan Leiluo Trading Co., Ltd. of Shaoshan, Hunan of China","The recalled spray bottles contain minoxidil, which must be in child-resistant packaging, as required by the Poison Prev",2026-01-22,https://www.cpsc.gov/Recalls/2026/Iristar-Minoxidil-Spray-Bottles-for-Hair-and-Beard-Growth-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Child-Poisoning-Violates-Mandatory-Standard-for-Child-Resistant-Packaging-Sold-on-Amazon-by-Moralowen,2026-04-27T23:05:46Z
10569,26203,Johnson Health Tech Expands Recall to Include Matrix Retail and Vision Treadmills Due to Fire Hazard,"This recall involves Matrix Retail models T30, TF30, T50, TF50, and T75 treadmills, and Vision models T9800, TF20, T40, and T80 treadmills with certain serial numbers. The treadmills have a running pl",Repair,,"The power cord can become loose from the treadmill's power socket, posing a fire hazard.",2026-01-22,https://www.cpsc.gov/Recalls/2026/Johnson-Health-Tech-Expands-Recall-to-Include-Matrix-Retail-and-Vision-Treadmills-Due-to-Fire-Hazard,2026-04-27T23:05:46Z
10577,26215,Mikario Trading Convertible Baby Gyms Recalled Due to Risk of Serious Injury or Death from Suffocation; Violate Mandatory Standard for Infan,"This recall involves Mikario Trading's 5-in-1 baby gyms. The recalled baby gyms convert from an activity center to a tummy-time pillow mat. They were sold in pink and have a toy bar, six detachable pl",Refund,"Ningbo Resoul Digital Technology Co., Ltd., of China",The recalled baby gyms violate the mandatory safety standard for infant support cushions because the floor mats can obst,2026-01-22,https://www.cpsc.gov/Recalls/2026/Mikario-Trading-Convertible-Baby-Gyms-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Suffocation-Violate-Mandatory-Standard-for-Infant-Support-Cushions-Sold-on-TikTok-Shop,2026-04-27T23:05:46Z
10567,26201,Thrasio Recalls Angry Orange Enzyme Stain Removers Due to Risk of Exposure to Bacteria,"This recall involves Angry Orange Enzyme Stain Removers in Fresh Clean Scent and Orange Twist Scent sold in 24-oz, 32-oz and 1-gallon sizes. The bottles are orange and white and have ""Angry Orange"" an",Refund,,"The recalled products can contain bacteria, including Pseudomonas aeruginosa, an environmental organism found widely in ",2026-01-22,https://www.cpsc.gov/Recalls/2026/Thrasio-Recalls-Angry-Orange-Enzyme-Stain-Removers-Due-to-Risk-of-Exposure-to-Bacteria,2026-04-27T23:05:46Z
10572,26206,Topkay Lighters Recalled Due to Risk of Serious Injury or Death from Fire and Burn Hazards; Violates Mandatory Standard for Multipurpose Lig,"This recall involves Topkay Torch Lighters. The metal lighters are black and come in a two-pack. ""Honest"" is printed on the front of lighter.",Refund,,The recalled lighters violate the mandatory standard for multipurpose lighters because they do not have the required chi,2026-01-22,https://www.cpsc.gov/Recalls/2026/Topkay-Lighters-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Fire-and-Burn-Hazards-Violates-Mandatory-Standard-for-Multipurpose-Lighters-Sold-on-Amazon-by-Xiyude,2026-04-27T23:05:46Z
10574,26208,Vndueey Magnetic Men Toy Sets Recalled Due to Risk of Serious Injury or Death from Magnet Ingestion; Violates Mandatory Standard for Toys,"This recall involves Vndueey Magnetic Men toy sets. The toy sets consist of 10 flexible, stick figures in red, orange, pink, yellow, blue, bright red, bright green and transparent. Each stick figure h",Refund,,The recalled magnetic stick figure toy sets violate the mandatory standard for toys because the sets contain loose magne,2026-01-22,https://www.cpsc.gov/Recalls/2026/Vndueey-Magnetic-Men-Toy-Sets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Magnet-Ingestion-Violates-Mandatory-Standard-for-Toys,2026-04-27T23:05:46Z
10570,26204,Yetonamr Pull String Teething Toys Recalled Due to Risk of Serious Injury or Death from Choking; Violate Mandatory Standard for Toys; Sold o,"This recall involves the Yetonamr Pull String Teething Toy. The teething toy is an off-white disc shape with either a red ball or blue ball in the middle and six long, silicone pull string ""tentacles""",Refund,,The recalled teething toys violate the mandatory standard for toys because the silicone strings are smaller than permitt,2026-01-22,https://www.cpsc.gov/Recalls/2026/Yetonamr-Pull-String-Teething-Toys-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Violate-Mandatory-Standard-for-Toys-Sold-on-Amazon-by-Longyanguiheng,2026-04-27T23:05:46Z
10561,26192,Adams Manufacturing Recalls Adirondack Patio Chairs Due to Injury and Fall Hazards,"This recall involves Adirondack-style patio chairs sold under two different brands: Adams RealComfort and StyleWell. The resin chairs with slat backs and seats were sold in blue, dark gray, navy blue,",Refund,"Adams Manufacturing Corp., of Portersville, Pennsylvania","The recalled chairs can crack and collapse, posing injury and fall hazards.",2026-01-15,https://www.cpsc.gov/Recalls/2026/Adams-Manufacturing-Recalls-Adirondack-Patio-Chairs-Due-to-Injury-and-Fall-Hazards,2026-04-27T23:05:46Z
10558,26185,BBWOO Baby Loungers Recalled Due to Risk of Serious Injury or Death from Head Injury; Violates Mandatory Standard for Bicycle Helmets,This recall involves BBWOO baby loungers. The recalled baby loungers are made of a foam sleeping pad and padded bumpers with a cloth cover and have a ribbon tie at one end. The model number is located,Refund,,The recalled baby loungers violate the mandatory safety standard for Infant Sleep Products. The sides are too low to con,2026-01-15,https://www.cpsc.gov/Recalls/2026/BBWOO-Baby-Loungers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Fall-Hazards-Violate-Mandatory-Standard-for-Infant-Sleep-Products-Sold-on-Amazon-by-LSY-Direct,2026-04-27T23:05:46Z
10566,26199,Curtis International Expands Recall of Frigidaire-brand Minifridges Due to Fire and Burn Hazards,"This recall expansion involves Curtis International 6-can minifridge model EFMIS121. This is in addition to certain minifridges with model numbers EFMIS129, EFMIS137, EFMIS149 and EFMIS175 that were p",Refund,"ShangYu North Electron Manufacture Co. Ltd., of China","The minifridges' internal electrical components can short circuit and ignite the surrounding plastic housing, posing fir",2026-01-15,https://www.cpsc.gov/Recalls/2026/Curtis-International-Expands-Recall-of-Frigidaire-brand-Minifridges-Due-to-Fire-and-Burn-Hazards,2026-04-27T23:05:46Z
10557,26183,Energizer Recalls Rechargeable Lanterns Due to Overheating,"This recall involves the Energizer® Large Power Indicator Lantern. The lantern is a cone-shaped portable light with an opaque lens and ""Energizer"" displayed on the side. The top portion of the lantern",Refund,,"The lithium-ion batteries installed in the lanterns can overheat, posing a burn hazard to consumers.",2026-01-15,https://www.cpsc.gov/Recalls/2026/Energizer-Recalls-Rechargeable-Lanterns-Due-to-Overheating,2026-04-27T23:05:46Z
10564,26195,Greatale Recalls Self-Feeding Pillows Due to Risk of Serious Injury or Death from Aspiration and Suffocation,This recall involves Greatale self-feeding pillows. The recalled self-feeding pillows are made of stuffed fabric and have an elastic sleeve to hold a bottle in front of an infant's face. They were sol,Refund,,The recalled self-feeding pillows hold the bottle at an unsafe angle while keeping it fixed in place so the infant canno,2026-01-15,https://www.cpsc.gov/Recalls/2026/Greatale-Recalls-Self-Feeding-Pillows-Due-to-Risk-of-Serious-Injury-or-Death-from-Aspiration-and-Suffocation,2026-04-27T23:05:46Z
10563,26194,HEZI Brand Power Strips Recalled Due to Risk of Serious Injury or Death from Electrocution; Sold by HEZI HOME,This recall involves HEZI brand power strips. The HEZI power strip has either a gray or yellow metal enclosure with eight receptacles made of black plastic. There are a power and a circuit breaker swi,Refund,"Dongguan Keben Electrical Appliance Co Ltd, of China","The power strips have an ungrounded metal enclosure that poses an electrocution hazard if energized, resulting in seriou",2026-01-15,https://www.cpsc.gov/Recalls/2026/HEZI-Brand-Power-Strips-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Electrocution-Sold-by-HEZI-HOME,2026-04-27T23:05:46Z
10562,26193,Morgan Lane Recalls Children's Pajama Sets Due to Risk of Serious Injury or Death from Burn Hazard; Violate Mandatory Flammability Standards,"This recall involves Morgan Lane Asher Pajama Sets, Style 816TR in Petal. The recalled children's pajama sets are printed with tiny roses and have blue cotton piping and imitation mother-of-pearl butt",Refund,,"The recalled children's pajamas violate the mandatory standards for flammability of children's sleepwear, posing a risk ",2026-01-15,https://www.cpsc.gov/Recalls/2026/Morgan-Lane-Recalls-Childrens-Pajama-Sets-Due-to-Risk-of-Serious-Injury-or-Death-from-Burn-Hazard-Violate-Mandatory-Flammability-Standards-for-Childrens-Sleepwear,2026-04-27T23:05:46Z
10559,26188,R.X.Y Bicycle Helmets Recalled Due to Risk of Serious Injury or Death from Head Injury; Violates Mandatory Standard for Bicycle Helmets,This recall involves R.X.Y-branded adult bike helmets. The recalled helmets were sold in one size fitting a head circumference of about 22.44 to 24.41 inches. The helmets are blue with black and have ,Refund,,The recalled helmets violate the mandatory safety standard for bicycle helmets because the helmets do not comply with th,2026-01-15,https://www.cpsc.gov/Recalls/2026/RXY-Bicycle-Helmets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Head-Injury-Violates-Mandatory-Standard-for-Bicycle-Helmets,2026-04-27T23:05:46Z
10565,26198,RootStim Recalls Beard Growth Serum Spray Bottles Due to Risk of Serious Injury or Death from Child Poisoning; Violate Mandatory Standard fo,"This recall involves RootStim Beard Growth Serums spray bottles. The serums come in black boxes with orange and white lettering and have an orange mustache icon on its front panel. The boxes have ""Bea",Replace,"Ronghui Intelligent Manufacturing Technology (Guangzhou) Co., Ltd., of China","The beard growth serum contains minoxidil, which must be in child-resistant packaging, as required by the Poison Prevent",2026-01-15,https://www.cpsc.gov/Recalls/2026/RootStim-Recalls-Beard-Growth-Serum-Spray-Bottles-Due-to-Risk-of-Serious-Injury-or-Death-from-Child-Poisoning-Violate-Mandatory-Standard-for-Child-Resistant-Packaging,2026-04-27T23:05:46Z
10556,26182,Ruahouine Hair Growth Serum Bottles Recalled Due to Risk of Serious Injury or Death from Child Poisoning; Violates Mandatory Standard for Ch,"This recall involves Ruahouine Hair Growth Serum. The serum comes in 60ml (2.11 fl. oz.) transparent amber dropper bottles. ""Ruahouine"", ""Minoxidil Hair Growth Serum"", and ""5% Minoxidil With Biotin"" a",Refund,,"The serum bottles contain minoxidil, which must be in child-resistant packaging, as required by the Poison Prevention Pa",2026-01-15,https://www.cpsc.gov/Recalls/2026/Ruahouine-Hair-Growth-Serum-Bottles-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Child-Poisoning-Violates-Mandatory-Standard-for-Child-Resistant-Packaging-Sold-on-Amazon-by-Ruahouine,2026-04-27T23:05:46Z
10560,26191,Yixing Trading Recalls KEAWIS Crib Mattresses Due to Risk of Serious Injury or Death from Entrapment and Suffocation; Violates Mandatory Sta,"This recall involves KEAWIS crib mattresses. KEAWIS crib mattresses were sold in white and measure about 38 inches by 24 inches. Model number ""XX-BM-01"" is printed on a label sewn on the side of the m",Refund,,"The aftermarket mattresses violate the mandatory standard for crib mattresses, as the mattresses may not adequately fit ",2026-01-15,https://www.cpsc.gov/Recalls/2026/Yixing-Trading-Recalls-KEAWIS-Crib-Mattresses-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Suffocation-Violates-Mandatory-Standard-for-Crib-Mattresses,2026-04-27T23:05:46Z
10540,26165,Agrish Adult Portable Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment and Asphyxiation; Violate Mandatory Standard,"This recall involves Agrish-branded adult portable bed rails, models 2512, 2513, and 2516, for use on adult beds. The model numbers are printed in the owner's manual. The recalled bed rails have white",Refund,"Zhongshan Lebo Medical Co., Ltd., of China",The recalled bed rails violate the mandatory standard for adult portable bed rails because when the bed rails are attach,2026-01-08,https://www.cpsc.gov/Recalls/2026/Agrish-Adult-Portable-Bed-Rails-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Asphyxiation-Violate-Mandatory-Standard-for-Adult-Portable-Bed-Rails-Sold-on-Amazon%20by-Agrish-Direct,2026-04-27T23:05:46Z
10541,26166,DR Power Equipment Reannounces and Expands Recall of Leaf Vacuums Due to Laceration Hazard; New Remedy Available,This recall involves DR Power Equipment walk-behind leaf vacuums and tow-behind leaf vacuums with the following model numbers: Unit Type Model Numbers Walk Behind Leaf Vacuum WL33006DMN WL35008DENSD W,Repair,"Generac Power Systems Inc., of Waukesha, Wisconsin","Pieces from the recalled leaf vacuums can come loose inside the unit, or debris can pierce the chute, resulting in mater",2026-01-08,https://www.cpsc.gov/Recalls/2026/DR-Power-Equipment-Reannounces-and-Expands-Recall-of-Leaf-Vacuums-Due-to-Laceration-Hazard-New-Remedy-Available,2026-04-27T23:05:46Z
10542,26168,Infant Innovations Recalls BabyBond Retractable Safety Gates Due to Risk of Serious Injury or Death to Children from Entrapment; Violates Ma,"This recall involves BabyBond-branded retractable safety gates. The recalled safety gates were sold in black, gray and white and have a metal frame. They measure about 33 inches high with an adjustabl",Refund,,The recalled gates violate the mandatory standard for expansion gates and expandable enclosures because a child's torso ,2026-01-08,https://www.cpsc.gov/Recalls/2026/Infant-Innovations-Recalls-BabyBond-Retractable-Safety-Gates-Due-to-Risk-of-Serious-Injury-or-Death-to-Children-from-Entrapment-Violates-Mandatory-Standard-for-Gates-and-Enclosures,2026-04-27T23:05:46Z
10553,26179,Isla Rae Magnetic Wireless Chargers Recalled Due to Fire and Burn Hazards; Sold by TJX at T.J. Maxx and Marshalls Stores,This recall involves magnetic wireless chargers sold under the Isla Rae brand. The chargers are compatible with magnetic charging systems and attach magnetically to the back of a phone to charge the d,Refund,,"The chargers can explode while in use, posing a fire and burn hazard.",2026-01-08,https://www.cpsc.gov/Recalls/2026/Isla-Rae-Magnetic-Wireless-Chargers-Recalled-Due-to-Fire-and-Burn-Hazards-Sold-by-TJX-at-TJ-Maxx-and-Marshalls-Stores,2026-04-27T23:05:46Z
10555,26181,Joyful Journeys Recalls Baby Loungers Due to Risk of Serious Injury or Death from Entrapment and Fall Hazards; Violates Mandatory Standard f,This recall involves Joyful Journeys baby loungers. The recalled baby loungers are made of a foam sleeping pad and padded bumpers with a cloth cover. The recalled baby loungers zip up into a bag with ,Refund,,The recalled baby loungers violate the mandatory safety standard for Infant Sleep Products. The sides are too low to con,2026-01-08,https://www.cpsc.gov/Recalls/2026/Joyful-Journeys-Recalls-Baby-Loungers-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Fall-Hazards-Violates-Mandatory-Standard-for-Infant-Sleep-Products,2026-04-27T23:05:46Z
10552,26178,Kori Gey Water Toy Kits Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violates Mandatory Standard for Toys; Sold o,"This recall involves Kori Gey-branded water elf toy kits. The recalled kits are a children's craft toy that uses colored gel dropped into water to form soft, squishy jelly-like figures. The toy kit co",Refund,,The recalled toy kits violate the mandatory standard for toys containing button cell batteries because the compartment t,2026-01-08,https://www.cpsc.gov/Recalls/2026/Kori-Gey-Water-Toy-Kits-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Battery-Ingestion-Violates-Mandatory-Standard-for-Toys-Sold-on-Amazon-by-Qaniy,2026-04-27T23:05:46Z
